id,accommodation_count,activities_count,beauty_count,cafe_and_restaurant_count,clothing_count,electronics_count,food_count,grocery_count,hobby_count,home_count,medical_count,public_service_count,service_count,shopping_center_count,religious_count,accommodation_dist,activities_dist,beauty_dist,cafe_and_restaurant_dist,clothing_dist,electronics_dist,food_dist,grocery_dist,hobby_dist,home_dist,medical_dist,public_service_dist,service_dist,shopping_center_dist,religious_dist
338f6ce2681c3f93982a668d67837cfc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2a3ba8312f98687a1e3d6f4ea347e52c,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1000.0,1000.0,1000.0,157.20755819216075,1000.0,1000.0,1000.0,1000.0,1000.0,242.57917827712353,1000.0,314.1386659411907,79.63137883976385,1000.0,1000.0
c0d2b4650bf6ac24dd167a3717454ea0,3.0,9.0,0.0,11.0,4.0,3.0,3.0,5.0,6.0,3.0,3.0,9.0,35.0,2.0,0.0,296.2635328705877,70.94909659928474,1000.0,77.74103781820351,173.63495869203817,158.91674100174376,132.6756538345062,138.86911241756465,88.72645505614496,77.94784677919765,198.99021781181753,53.75406700743983,27.010844440710958,209.11270344672621,1000.0
0836733fea85d46fa055c7de3ba40b84,2.0,5.0,0.0,7.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,3.0,14.0,0.0,2.0,245.3974710396083,117.30680676659293,1000.0,71.61998365825892,1000.0,34.45560723759396,1000.0,51.104110845030654,31.22457096482778,1000.0,29.273162969653463,226.2702720705249,45.70862803429465,1000.0,364.7023974608277
c311a27df7cf9bfa183c541427be43a1,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1000.0,48.03213120121703,1000.0,56.94384949843656,1000.0,1000.0,1000.0,56.280475375227994,1000.0,1000.0,1000.0,1000.0,36.47344707163675,1000.0,303.82703342964965
f7757a2347f2d11451bfae0bf4e94237,0.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1000.0,181.00647443953093,1000.0,169.85394585199637,300.0652073247262,1000.0,1000.0,181.00647443953093,1000.0,198.10616939673406,185.96280381226137,181.00647443953093,95.07277260245894,1000.0,1000.0
0185873b6f7c2bab46991612a58594b6,2.0,5.0,0.0,7.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,3.0,14.0,0.0,2.0,226.07950986122802,135.684778894427,1000.0,7.189486117731219,1000.0,125.46720909641877,1000.0,136.14587297757814,23.835754308890277,1000.0,124.27282066211995,173.96737943786434,0.727957212814508,1000.0,377.0148461970663
fb1ec9df54528942fc7464b04476fe81,1.0,13.0,1.0,8.0,3.0,2.0,1.0,5.0,5.0,4.0,1.0,4.0,27.0,5.0,4.0,258.14138059223563,58.35991371371616,175.57023451896245,26.01942539327315,49.14927721453552,55.46090994454604,338.77889697542827,90.55573771559135,167.31883055830576,176.40332456176927,187.11704885881917,218.2197406087562,99.15736679317963,165.2430086862006,231.75645941605973
254a0b4aa0060cc8f5580d9a7efce3f2,4.0,28.0,3.0,22.0,11.0,4.0,4.0,9.0,13.0,12.0,4.0,29.0,55.0,1.0,2.0,214.19966284648913,60.8409213611113,97.27929608061775,98.88237133997924,57.680157902206105,103.92764473696754,55.70140267138824,93.84216954198851,55.42753340699014,34.681121400660956,56.44513103556724,150.826982599658,94.4987647714567,63.49626130095447,365.492179894852
f3870a14cddc01b6d4f27f18b77618d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
35c10ac30ad1ca52d7849032f6d539d2,3.0,13.0,2.0,13.0,10.0,2.0,1.0,3.0,13.0,1.0,3.0,7.0,41.0,1.0,0.0,60.70155439820283,139.09832030125594,288.4082941716195,51.941232345011976,179.9235295552802,291.4529748509625,410.2820591717515,370.5043956452008,268.3489226861314,254.34134527486458,179.88015815551552,124.08528819908008,140.4334277679827,292.2434938451024,1000.0
9e7e7339ec36310e359323013c94b5da,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
e2ac043b1bfcb0620188ce7055f0184b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,47.16573658624604,1000.0,1000.0
c79304635c809773be36b1a11ce19ab9,1.0,5.0,0.0,1.0,0.0,1.0,3.0,3.0,6.0,6.0,1.0,6.0,19.0,2.0,0.0,489.7679892903805,118.85535696114721,1000.0,491.8802667848466,1000.0,495.0876092395677,123.85306015608883,57.58411457791032,161.55394665651087,201.3238504884,433.2689231344349,211.5108657175915,123.68687259963085,109.23521966881822,1000.0
c3c7884e79d441175ca80895408d802e,0.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1000.0,69.8995197216422,1000.0,89.49629122126355,171.48974648066843,1000.0,1000.0,52.41228371277094,1000.0,107.0579279727474,91.2951371273682,69.8995197216422,13.871088100641705,1000.0,1000.0
